year,source_ISO,target_ISO,category,value,data,start,end
2018,JPN,KOR,C1,236,talent,"[138.0, 36.0]","[127.5, 37.0]"
2018,ISR,DNK,C1,17,talent,"[34.75, 31.5]","[10.0, 56.0]"
2018,CHN,SYR,C1,3,talent,"[105.0, 35.0]","[38.0, 35.0]"
2018,PAK,FRA,C1,3,talent,"[70.0, 30.0]","[2.0, 46.0]"
2018,TUR,BIH,C1,1,talent,"[35.0, 39.0]","[18.0, 44.0]"
2018,GBR,ZWE,C1,6,talent,"[-2.0, 54.0]","[30.0, -20.0]"
2018,VEN,AUS,C1,1,talent,"[-66.0, 8.0]","[133.0, -27.0]"
2018,QAT,PRT,C1,1,talent,"[51.25, 25.5]","[-8.0, 39.5]"
2018,LKA,NLD,C1,12,talent,"[81.0, 7.0]","[5.75, 52.5]"
2018,BEL,JOR,C1,2,talent,"[4.0, 50.8333]","[36.0, 31.0]"
2018,PHL,CAN,C1,23,talent,"[122.0, 13.0]","[-95.0, 60.0]"
2018,IRN,OMN,C1,1,talent,"[53.0, 32.0]","[57.0, 21.0]"
2018,CZE,FRA,C1,18,talent,"[15.5, 49.75]","[2.0, 46.0]"
2018,NPL,NZL,C1,9,talent,"[84.0, 28.0]","[174.0, -41.0]"
2018,ROU,RUS,C1,1,talent,"[25.0, 46.0]","[100.0, 60.0]"
2018,SVK,FIN,C1,10,talent,"[19.5, 48.6667]","[26.0, 64.0]"
2018,MYS,IRQ,C1,24,talent,"[112.5, 2.5]","[44.0, 33.0]"
2018,THA,NZL,C1,2,talent,"[100.0, 15.0]","[174.0, -41.0]"
2018,SWE,SRB,C1,9,talent,"[15.0, 62.0]","[21.0, 44.0]"
2018,CHN,CHE,C1,104,talent,"[105.0, 35.0]","[8.0, 47.0]"
2018,FIN,POL,C1,12,talent,"[26.0, 64.0]","[20.0, 52.0]"
2018,KOR,NOR,C1,19,talent,"[127.5, 37.0]","[10.0, 62.0]"
2018,SWE,VNM,C1,1,talent,"[15.0, 62.0]","[106.0, 16.0]"
2018,KOR,AZE,C2,3,talent,"[127.5, 37.0]","[47.5, 40.5]"
2018,PSE,IDN,C2,4,talent,"[35.25, 32.0]","[120.0, -5.0]"
2018,CHL,CZE,C2,1,talent,"[-71.0, -30.0]","[15.5, 49.75]"
2018,BRA,GEO,C2,13,talent,"[-55.0, -10.0]","[43.5, 42.0]"
2018,NZL,ARG,C2,1,talent,"[174.0, -41.0]","[-64.0, -34.0]"
2018,BHR,TUR,C2,1,talent,"[50.55, 26.0]","[35.0, 39.0]"
2018,PHL,ROU,C2,1,talent,"[122.0, 13.0]","[25.0, 46.0]"
2018,SRB,RUS,C2,4,talent,"[21.0, 44.0]","[100.0, 60.0]"
2018,GRC,SRB,C2,2,talent,"[22.0, 39.0]","[21.0, 44.0]"
2018,NCL,ZAF,C2,2,talent,"[165.5, -21.5]","[24.0, -29.0]"
2018,MAR,CMR,C2,3,talent,"[-5.0, 32.0]","[12.0, 6.0]"
2018,FIN,PAK,C2,25,talent,"[26.0, 64.0]","[70.0, 30.0]"
2018,CHN,GRC,C2,9,talent,"[105.0, 35.0]","[22.0, 39.0]"
2018,AUT,HKG,C2,1,talent,"[13.3333, 47.3333]","[114.1667, 22.25]"
2018,CHE,UGA,C2,5,talent,"[8.0, 47.0]","[32.0, 1.0]"
2018,THA,SGP,C2,5,talent,"[100.0, 15.0]","[103.8, 1.3667]"
2018,SUR,YEM,C2,1,talent,"[-56.0, 4.0]","[48.0, 15.0]"
2018,LBN,EGY,C2,2,talent,"[35.8333, 33.8333]","[30.0, 27.0]"
2018,NLD,CZE,C2,12,talent,"[5.75, 52.5]","[15.5, 49.75]"
2018,BRA,DEU,C2,194,talent,"[-55.0, -10.0]","[9.0, 51.0]"
2018,TJK,BRA,C2,1,talent,"[71.0, 39.0]","[-55.0, -10.0]"
2018,CZE,CAN,C2,25,talent,"[15.5, 49.75]","[-95.0, 60.0]"
2018,CHE,IRN,C2,8,talent,"[8.0, 47.0]","[53.0, 32.0]"
2018,IRN,KEN,C2,1,talent,"[53.0, 32.0]","[38.0, 1.0]"
2018,DZA,FRA,C2,3,talent,"[3.0, 28.0]","[2.0, 46.0]"
2018,NIC,COL,C2,1,talent,"[-85.0, 13.0]","[-72.0, 4.0]"
2018,BGR,FRA,C2,2,talent,"[25.0, 43.0]","[2.0, 46.0]"
2018,TUR,TWN,C2,4,talent,"[35.0, 39.0]","[121.0, 23.5]"
2018,NCL,MAR,C2,8,talent,"[165.5, -21.5]","[-5.0, 32.0]"
2018,BOL,GHA,C2,1,talent,"[-65.0, -17.0]","[-2.0, 8.0]"
2018,ESP,PSE,C2,28,talent,"[-4.0, 40.0]","[35.25, 32.0]"
2018,BDI,ECU,C2,4,talent,"[30.0, -3.5]","[-77.5, -2.0]"
2018,SGP,FRA,C2,39,talent,"[103.8, 1.3667]","[2.0, 46.0]"
2018,VNM,BGD,C2,1,talent,"[106.0, 16.0]","[90.0, 24.0]"
2018,PHL,CHN,C2,67,talent,"[122.0, 13.0]","[105.0, 35.0]"
2018,PAK,THA,C2,4,talent,"[70.0, 30.0]","[100.0, 15.0]"
2018,QAT,TWN,C2,3,talent,"[51.25, 25.5]","[121.0, 23.5]"
2018,CYP,DNK,C2,1,talent,"[33.0, 35.0]","[10.0, 56.0]"
2018,ITA,IND,C2,60,talent,"[12.8333, 42.8333]","[77.0, 20.0]"
2018,NLD,POL,C2,24,talent,"[5.75, 52.5]","[20.0, 52.0]"
2018,USA,PRT,C2,394,talent,"[-97.0, 38.0]","[-8.0, 39.5]"
2018,QAT,THA,C2,2,talent,"[51.25, 25.5]","[100.0, 15.0]"
2018,PER,BFA,C2,1,talent,"[-76.0, -10.0]","[-2.0, 13.0]"
2018,TUR,SGP,C2,1,talent,"[35.0, 39.0]","[103.8, 1.3667]"
2018,DNK,GNB,C2,3,talent,"[10.0, 56.0]","[-15.0, 12.0]"
2018,JPN,HUN,C2,6,talent,"[138.0, 36.0]","[20.0, 47.0]"
2018,BRA,ITA,C2,109,talent,"[-55.0, -10.0]","[12.8333, 42.8333]"
2018,USA,GEO,C2,103,talent,"[-97.0, 38.0]","[43.5, 42.0]"
2018,SEN,BEN,C2,4,talent,"[-14.0, 14.0]","[2.25, 9.5]"
2018,VNM,NOR,C2,3,talent,"[106.0, 16.0]","[10.0, 62.0]"
2018,GHA,CMR,C2,1,talent,"[-2.0, 8.0]","[12.0, 6.0]"
2018,IRL,PRI,C2,1,talent,"[-8.0, 53.0]","[-66.5, 18.25]"
2018,CYP,FIN,C2,1,talent,"[33.0, 35.0]","[26.0, 64.0]"
2018,HRV,JPN,C2,6,talent,"[15.5, 45.1667]","[138.0, 36.0]"
2018,PER,BEN,C2,1,talent,"[-76.0, -10.0]","[2.25, 9.5]"
2018,PHL,NZL,C2,1,talent,"[122.0, 13.0]","[174.0, -41.0]"
2018,MYS,LKA,C2,2,talent,"[112.5, 2.5]","[81.0, 7.0]"
2018,USA,BLR,C2,9,talent,"[-97.0, 38.0]","[28.0, 53.0]"
2018,SGP,KEN,C2,2,talent,"[103.8, 1.3667]","[38.0, 1.0]"
2018,ECU,GBR,C2,6,talent,"[-77.5, -2.0]","[-2.0, 54.0]"
2018,MLT,ITA,C2,2,talent,"[14.5833, 35.8333]","[12.8333, 42.8333]"
2018,KOR,SVN,C2,2,talent,"[127.5, 37.0]","[15.0, 46.0]"
2018,ZAF,BDI,C2,1,talent,"[24.0, -29.0]","[30.0, -3.5]"
2018,SVN,BRA,C2,3,talent,"[15.0, 46.0]","[-55.0, -10.0]"
2018,THA,ITA,C2,1,talent,"[100.0, 15.0]","[12.8333, 42.8333]"
2018,SGP,AUS,C2,48,talent,"[103.8, 1.3667]","[133.0, -27.0]"
2018,CAN,POL,C2,26,talent,"[-95.0, 60.0]","[20.0, 52.0]"
2018,BGD,MUS,C2,1,talent,"[90.0, 24.0]","[57.55, -20.2833]"
2018,JPN,FRA,C2,117,talent,"[138.0, 36.0]","[2.0, 46.0]"
2018,GNB,DNK,C2,3,talent,"[-15.0, 12.0]","[10.0, 56.0]"
2018,COL,NZL,C2,1,talent,"[-72.0, 4.0]","[174.0, -41.0]"
2018,LKA,BDI,C2,1,talent,"[81.0, 7.0]","[30.0, -3.5]"
2018,BHR,EGY,C2,2,talent,"[50.55, 26.0]","[30.0, 27.0]"
2018,MLI,PHL,C2,1,talent,"[-4.0, 17.0]","[122.0, 13.0]"
2018,SGP,TUN,C2,2,talent,"[103.8, 1.3667]","[9.0, 34.0]"
2018,KEN,CHN,C2,65,talent,"[38.0, 1.0]","[105.0, 35.0]"
2018,CRI,RUS,C2,2,talent,"[-84.0, 10.0]","[100.0, 60.0]"
2018,KEN,NGA,C2,4,talent,"[38.0, 1.0]","[8.0, 10.0]"
2018,BEL,MWI,C2,1,talent,"[4.0, 50.8333]","[34.0, -13.5]"
2018,ISR,TJK,C2,2,talent,"[34.75, 31.5]","[71.0, 39.0]"
2018,TUR,ZAF,C2,4,talent,"[35.0, 39.0]","[24.0, -29.0]"
2018,CAN,GRC,C2,24,talent,"[-95.0, 60.0]","[22.0, 39.0]"
2018,KEN,PHL,C2,3,talent,"[38.0, 1.0]","[122.0, 13.0]"
2018,CHE,BGD,C2,3,talent,"[8.0, 47.0]","[90.0, 24.0]"
2018,SWE,ZAF,C2,8,talent,"[15.0, 62.0]","[24.0, -29.0]"
2018,GBR,TUR,C2,39,talent,"[-2.0, 54.0]","[35.0, 39.0]"
2018,KOR,ISR,C2,65,talent,"[127.5, 37.0]","[34.75, 31.5]"
2018,GBR,IRQ,C2,37,talent,"[-2.0, 54.0]","[44.0, 33.0]"
2018,CZE,SVN,C2,3,talent,"[15.5, 49.75]","[15.0, 46.0]"
2018,DNK,SRB,C2,6,talent,"[10.0, 56.0]","[21.0, 44.0]"
2018,ISL,NLD,C2,13,talent,"[-18.0, 65.0]","[5.75, 52.5]"
2018,CHE,ITA,C2,83,talent,"[8.0, 47.0]","[12.8333, 42.8333]"
2018,LKA,BRN,C2,1,talent,"[81.0, 7.0]","[114.6667, 4.5]"
2018,NOR,MEX,C2,4,talent,"[10.0, 62.0]","[-102.0, 23.0]"
2018,VNM,ETH,C2,1,talent,"[106.0, 16.0]","[38.0, 8.0]"
2018,SVN,AUS,C2,2,talent,"[15.0, 46.0]","[133.0, -27.0]"
2018,CZE,RWA,C2,1,talent,"[15.5, 49.75]","[30.0, -2.0]"
2018,SGP,GBR,C2,151,talent,"[103.8, 1.3667]","[-2.0, 54.0]"
2018,IRL,HUN,C2,5,talent,"[-8.0, 53.0]","[20.0, 47.0]"
2018,RWA,IND,C2,4,talent,"[30.0, -2.0]","[77.0, 20.0]"
2018,GBR,DEU,C2,711,talent,"[-2.0, 54.0]","[9.0, 51.0]"
2018,JPN,AFG,C2,2,talent,"[138.0, 36.0]","[65.0, 33.0]"
2018,IDN,LKA,C2,3,talent,"[120.0, -5.0]","[81.0, 7.0]"
2018,THA,ESP,C2,5,talent,"[100.0, 15.0]","[-4.0, 40.0]"
2018,DEU,ZAF,C2,25,talent,"[9.0, 51.0]","[24.0, -29.0]"
2018,LTU,DEU,C2,5,talent,"[24.0, 56.0]","[9.0, 51.0]"
2018,GRC,AUS,C2,26,talent,"[22.0, 39.0]","[133.0, -27.0]"
2018,AUS,GNB,C2,1,talent,"[133.0, -27.0]","[-15.0, 12.0]"
2018,IND,MEX,C2,20,talent,"[77.0, 20.0]","[-102.0, 23.0]"
2018,ISR,KOR,C2,70,talent,"[34.75, 31.5]","[127.5, 37.0]"
2018,BGD,DEU,C2,17,talent,"[90.0, 24.0]","[9.0, 51.0]"
2018,DZA,PAK,C2,1,talent,"[3.0, 28.0]","[70.0, 30.0]"
2018,IND,CMR,C3,3,talent,"[77.0, 20.0]","[12.0, 6.0]"
2018,FIN,IND,C3,42,talent,"[26.0, 64.0]","[77.0, 20.0]"
2018,ARE,DNK,C3,3,talent,"[54.0, 24.0]","[10.0, 56.0]"
2018,QAT,ESP,C3,9,talent,"[51.25, 25.5]","[-4.0, 40.0]"
2018,THA,LKA,C3,2,talent,"[100.0, 15.0]","[81.0, 7.0]"
2018,ITA,POL,C3,38,talent,"[12.8333, 42.8333]","[20.0, 52.0]"
2018,ETH,GHA,C3,3,talent,"[38.0, 8.0]","[-2.0, 8.0]"
2018,IND,RUS,C3,24,talent,"[77.0, 20.0]","[100.0, 60.0]"
2018,AUS,BEN,C3,1,talent,"[133.0, -27.0]","[2.25, 9.5]"
2018,PNG,SGP,C3,1,talent,"[147.0, -6.0]","[103.8, 1.3667]"
2018,IRL,ESP,C3,54,talent,"[-8.0, 53.0]","[-4.0, 40.0]"
2018,KEN,THA,C3,11,talent,"[38.0, 1.0]","[100.0, 15.0]"
2018,PHL,CAN,C3,36,talent,"[122.0, 13.0]","[-95.0, 60.0]"
2018,IND,MWI,C3,1,talent,"[77.0, 20.0]","[34.0, -13.5]"
2018,JPN,CHL,C3,5,talent,"[138.0, 36.0]","[-71.0, -30.0]"
2018,FRA,HKG,C3,17,talent,"[2.0, 46.0]","[114.1667, 22.25]"
2018,ATG,RWA,C3,1,talent,"[-61.8, 17.05]","[30.0, -2.0]"
2018,RUS,LVA,C3,1,talent,"[100.0, 60.0]","[25.0, 57.0]"
2018,SGP,CAN,C3,142,talent,"[103.8, 1.3667]","[-95.0, 60.0]"
2018,SRB,SWE,C3,25,talent,"[21.0, 44.0]","[15.0, 62.0]"
2018,MEX,CMR,C3,1,talent,"[-102.0, 23.0]","[12.0, 6.0]"
2018,ETH,LBN,C3,6,talent,"[38.0, 8.0]","[35.8333, 33.8333]"
2018,PRT,TWN,C3,3,talent,"[-8.0, 39.5]","[121.0, 23.5]"
2018,TUR,QAT,C3,4,talent,"[35.0, 39.0]","[51.25, 25.5]"
2018,SWE,KEN,C3,11,talent,"[15.0, 62.0]","[38.0, 1.0]"
2018,BRA,LKA,C3,2,talent,"[-55.0, -10.0]","[81.0, 7.0]"
2018,CAN,TUN,C3,1,talent,"[-95.0, 60.0]","[9.0, 34.0]"
2018,ARG,POL,C3,2,talent,"[-64.0, -34.0]","[20.0, 52.0]"
2018,EGY,DNK,C3,10,talent,"[30.0, 27.0]","[10.0, 56.0]"
2018,PYF,SEN,C3,3,talent,"[-140.0, -15.0]","[-14.0, 14.0]"
2018,PRT,UKR,C3,2,talent,"[-8.0, 39.5]","[32.0, 49.0]"
2018,LKA,GBR,C3,72,talent,"[81.0, 7.0]","[-2.0, 54.0]"
2018,MAR,BHS,C3,1,talent,"[-5.0, 32.0]","[-76.0, 24.25]"
2018,EGY,BRN,C3,3,talent,"[30.0, 27.0]","[114.6667, 4.5]"
2018,ZAF,LTU,C3,1,talent,"[24.0, -29.0]","[24.0, 56.0]"
2018,FRA,SLB,C3,2,talent,"[2.0, 46.0]","[159.0, -8.0]"
2018,HRV,BEL,C3,9,talent,"[15.5, 45.1667]","[4.0, 50.8333]"
2018,USA,GRL,C3,3,talent,"[-97.0, 38.0]","[-40.0, 72.0]"
2018,SWE,TJK,C3,2,talent,"[15.0, 62.0]","[71.0, 39.0]"
2018,GRC,MYS,C3,1,talent,"[22.0, 39.0]","[112.5, 2.5]"
2018,JPN,LVA,C3,2,talent,"[138.0, 36.0]","[25.0, 57.0]"
2018,NIC,PER,C3,1,talent,"[-85.0, 13.0]","[-76.0, -10.0]"
2018,CMR,IDN,C3,1,talent,"[12.0, 6.0]","[120.0, -5.0]"
2018,JOR,SYR,C3,2,talent,"[36.0, 31.0]","[38.0, 35.0]"
2018,ARG,CHL,C3,7,talent,"[-64.0, -34.0]","[-71.0, -30.0]"
2018,GBR,BHS,C3,9,talent,"[-2.0, 54.0]","[-76.0, 24.25]"
2018,FRA,TJK,C3,11,talent,"[2.0, 46.0]","[71.0, 39.0]"
2018,KOR,TUR,C3,13,talent,"[127.5, 37.0]","[35.0, 39.0]"
2018,SVK,ARE,C3,1,talent,"[19.5, 48.6667]","[54.0, 24.0]"
2018,SVN,SWE,C3,7,talent,"[15.0, 46.0]","[15.0, 62.0]"
2018,BRA,SRB,C3,1,talent,"[-55.0, -10.0]","[21.0, 44.0]"
2018,BEL,KEN,C3,6,talent,"[4.0, 50.8333]","[38.0, 1.0]"
2018,CHL,ITA,C3,11,talent,"[-71.0, -30.0]","[12.8333, 42.8333]"
2018,SVK,AUT,C3,14,talent,"[19.5, 48.6667]","[13.3333, 47.3333]"
2018,USA,TUR,C3,246,talent,"[-97.0, 38.0]","[35.0, 39.0]"
2018,ROU,ARE,C3,2,talent,"[25.0, 46.0]","[54.0, 24.0]"
2018,ISL,NZL,C3,1,talent,"[-18.0, 65.0]","[174.0, -41.0]"
2018,ZWE,GHA,C3,1,talent,"[30.0, -20.0]","[-2.0, 8.0]"
2018,BRA,IDN,C3,1,talent,"[-55.0, -10.0]","[120.0, -5.0]"
2018,AUT,HUN,C3,52,talent,"[13.3333, 47.3333]","[20.0, 47.0]"
2018,ETH,PHL,C3,4,talent,"[38.0, 8.0]","[122.0, 13.0]"
2018,GEO,MYS,C3,2,talent,"[43.5, 42.0]","[112.5, 2.5]"
2018,CHN,BIH,C3,45,talent,"[105.0, 35.0]","[18.0, 44.0]"
2018,SVN,FIN,C3,2,talent,"[15.0, 46.0]","[26.0, 64.0]"
2018,MYS,VNM,C3,8,talent,"[112.5, 2.5]","[106.0, 16.0]"
2018,FIN,RWA,C3,1,talent,"[26.0, 64.0]","[30.0, -2.0]"
2018,KAZ,PHL,C3,1,talent,"[68.0, 48.0]","[122.0, 13.0]"
2018,BEL,NLD,C3,232,talent,"[4.0, 50.8333]","[5.75, 52.5]"
2018,SRB,ESP,C3,16,talent,"[21.0, 44.0]","[-4.0, 40.0]"
2018,SWE,PHL,C3,3,talent,"[15.0, 62.0]","[122.0, 13.0]"
2018,TUR,BHS,C3,1,talent,"[35.0, 39.0]","[-76.0, 24.25]"
2018,MUS,DNK,C3,3,talent,"[57.55, -20.2833]","[10.0, 56.0]"
2018,GHA,TWN,C3,1,talent,"[-2.0, 8.0]","[121.0, 23.5]"
2018,GHA,TZA,C3,2,talent,"[-2.0, 8.0]","[35.0, -6.0]"
2018,ITA,IRN,C3,6,talent,"[12.8333, 42.8333]","[53.0, 32.0]"
2018,ESP,CAN,C3,144,talent,"[-4.0, 40.0]","[-95.0, 60.0]"
2018,CMR,JPN,C3,1,talent,"[12.0, 6.0]","[138.0, 36.0]"
2018,CHE,MAR,C3,52,talent,"[8.0, 47.0]","[-5.0, 32.0]"
2018,LVA,DEU,C3,15,talent,"[25.0, 57.0]","[9.0, 51.0]"
2018,USA,KOR,C3,1974,talent,"[-97.0, 38.0]","[127.5, 37.0]"
2018,GEO,SVK,C3,1,talent,"[43.5, 42.0]","[19.5, 48.6667]"
2018,LUX,KNA,C3,1,talent,"[6.1667, 49.75]","[-62.75, 17.3333]"
2018,ISR,ETH,C3,1,talent,"[34.75, 31.5]","[38.0, 8.0]"
2018,NGA,KEN,C3,6,talent,"[8.0, 10.0]","[38.0, 1.0]"
2018,IRL,BGD,C3,4,talent,"[-8.0, 53.0]","[90.0, 24.0]"
2018,BDI,ISR,C3,5,talent,"[30.0, -3.5]","[34.75, 31.5]"
2018,NLD,THA,C3,34,talent,"[5.75, 52.5]","[100.0, 15.0]"
2018,CAN,NLD,C3,246,talent,"[-95.0, 60.0]","[5.75, 52.5]"
2018,SAU,KWT,C3,3,talent,"[45.0, 25.0]","[47.6581, 29.3375]"
2018,USA,KHM,C3,2,talent,"[-97.0, 38.0]","[105.0, 13.0]"
2018,GBR,CHE,C3,712,talent,"[-2.0, 54.0]","[8.0, 47.0]"
2018,ITA,EST,C3,7,talent,"[12.8333, 42.8333]","[26.0, 59.0]"
2018,AUT,GRC,C3,10,talent,"[13.3333, 47.3333]","[22.0, 39.0]"
2018,LBN,GBR,C3,11,talent,"[35.8333, 33.8333]","[-2.0, 54.0]"
2018,COL,NGA,C3,1,talent,"[-72.0, 4.0]","[8.0, 10.0]"
2018,KAZ,LBN,C3,1,talent,"[68.0, 48.0]","[35.8333, 33.8333]"
2018,LTU,MYS,C3,1,talent,"[24.0, 56.0]","[112.5, 2.5]"
2018,DEU,GRC,C3,74,talent,"[9.0, 51.0]","[22.0, 39.0]"
2018,PHL,CZE,C3,2,talent,"[122.0, 13.0]","[15.5, 49.75]"
2018,CYP,SRB,C3,5,talent,"[33.0, 35.0]","[21.0, 44.0]"
2018,UGA,NZL,C3,3,talent,"[32.0, 1.0]","[174.0, -41.0]"
2018,KEN,CHN,C3,179,talent,"[38.0, 1.0]","[105.0, 35.0]"
2018,SAU,NGA,C3,5,talent,"[45.0, 25.0]","[8.0, 10.0]"
2018,NZL,EST,C3,3,talent,"[174.0, -41.0]","[26.0, 59.0]"
2018,PRT,CZE,C3,9,talent,"[-8.0, 39.5]","[15.5, 49.75]"
2018,SWE,DNK,C3,250,talent,"[15.0, 62.0]","[10.0, 56.0]"
2018,IND,SEN,C3,4,talent,"[77.0, 20.0]","[-14.0, 14.0]"
2018,GBR,COL,C3,20,talent,"[-2.0, 54.0]","[-72.0, 4.0]"
2018,JOR,USA,C3,84,talent,"[36.0, 31.0]","[-97.0, 38.0]"
2018,ESP,DNK,C3,185,talent,"[-4.0, 40.0]","[10.0, 56.0]"
2018,FRA,EGY,C3,15,talent,"[2.0, 46.0]","[30.0, 27.0]"
2018,GEO,BRA,C3,14,talent,"[43.5, 42.0]","[-55.0, -10.0]"
2018,PHL,MKD,C3,1,talent,"[122.0, 13.0]","[22.0, 41.8333]"
2018,CAN,TUR,C3,18,talent,"[-95.0, 60.0]","[35.0, 39.0]"
2018,MOZ,CHE,C3,1,talent,"[35.0, -18.25]","[8.0, 47.0]"
2018,IRQ,GRC,C3,1,talent,"[44.0, 33.0]","[22.0, 39.0]"
2018,ISR,BEL,C3,38,talent,"[34.75, 31.5]","[4.0, 50.8333]"
2018,PRI,AUS,C3,2,talent,"[-66.5, 18.25]","[133.0, -27.0]"
2018,THA,CYM,C3,1,talent,"[100.0, 15.0]","[-80.5, 19.5]"
2018,THA,CHN,C3,1247,talent,"[100.0, 15.0]","[105.0, 35.0]"
2018,TUR,TWN,C3,13,talent,"[35.0, 39.0]","[121.0, 23.5]"
2018,BRN,CHE,C3,1,talent,"[114.6667, 4.5]","[8.0, 47.0]"
2018,GHA,JPN,C3,6,talent,"[-2.0, 8.0]","[138.0, 36.0]"
2018,TJK,ISR,C3,3,talent,"[71.0, 39.0]","[34.75, 31.5]"
2018,SWE,IDN,C3,1,talent,"[15.0, 62.0]","[120.0, -5.0]"
2018,GBR,BRN,C3,11,talent,"[-2.0, 54.0]","[114.6667, 4.5]"
2018,ROU,UGA,C3,3,talent,"[25.0, 46.0]","[32.0, 1.0]"
2018,OMN,IDN,C3,1,talent,"[57.0, 21.0]","[120.0, -5.0]"
